repo,number,title,updated_at,base,draft,url,review_level,decision,reason
sgl-project/sglang,40666,[AMD][MORI] Add MORI EP V2 support for DeepseekV4 Pro,2026-09-22T08:34:01Z,main,True,https://github.com/sgl-project/sglang/pull/40666,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,35645,[Scheduler] Stop waiting-queue scan after chunk budget exhaustion,2026-09-22T08:33:39Z,main,False,https://github.com/sgl-project/sglang/pull/35645,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,37698,"[Intel][XPU] Device-agnostic fixes for XPU, scripted chunked-prefill, and DWDP",2026-09-22T08:32:57Z,main,True,https://github.com/sgl-project/sglang/pull/37698,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40524,[NPU] Update CANN version to 9.1.0,2026-09-22T08:32:06Z,main,False,https://github.com/sgl-project/sglang/pull/40524,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38891,Add a versioned KV-hint envelope to the request transport,2026-09-22T08:31:48Z,main,False,https://github.com/sgl-project/sglang/pull/38891,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40717,[CI][NPU] Inline the PR test health check in NPU stage workflows,2026-09-22T08:31:20Z,main,False,https://github.com/sgl-project/sglang/pull/40717,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,37775,[Fix] kimi_k2: infer the tool name for client-style tool_call_ids instead of dropping the call,2026-09-22T08:31:18Z,main,True,https://github.com/sgl-project/sglang/pull/37775,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40680,[HiCache] Demote internal-node mamba states on write_back eviction,2026-09-22T08:31:15Z,main,False,https://github.com/sgl-project/sglang/pull/40680,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39977,[Fix] Preserve ownership in deep_gemm_wrapper.transform_sf_into_required_layout (FP8 scale use-after-free),2026-09-22T08:30:07Z,main,False,https://github.com/sgl-project/sglang/pull/39977,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38583,[ROCm] GLM-5.2: gfx950 four-kernel fused DSA indexer decode path,2026-09-22T08:26:33Z,main,False,https://github.com/sgl-project/sglang/pull/38583,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,26686,docs: add MinerU2.5 document-parsing recipe,2026-09-22T08:19:44Z,main,False,https://github.com/sgl-project/sglang/pull/26686,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40547,[NPU] Fix MLA HiCache initialization with MTP enabled,2026-09-22T08:19:40Z,main,False,https://github.com/sgl-project/sglang/pull/40547,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,33485,[Refactor] Reuse loaded tokenizers for auto parser detection,2026-09-22T08:19:16Z,main,False,https://github.com/sgl-project/sglang/pull/33485,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40476,[fix] Mllama image collection and cross-attention masking,2026-09-22T08:19:05Z,main,False,https://github.com/sgl-project/sglang/pull/40476,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38652,[LMCache] Support lmcache unified radix cache,2026-09-22T08:18:49Z,main,False,https://github.com/sgl-project/sglang/pull/38652,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39781,[Intel GPU] Add DeepSeek-V2-Lite-Chat-FP8 gsm8k e2e accuracy nightly test on XPU,2026-09-22T08:18:15Z,main,False,https://github.com/sgl-project/sglang/pull/39781,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,26176,[DSV4] Fix continue_final_message prefill rendering,2026-09-22T08:18:10Z,main,False,https://github.com/sgl-project/sglang/pull/26176,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,33081,docs: add DSpark deployment guide,2026-09-22T08:16:49Z,main,True,https://github.com/sgl-project/sglang/pull/33081,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39607,[NPU] Support native FIA graphs for deterministic inference,2026-09-22T08:16:45Z,main,False,https://github.com/sgl-project/sglang/pull/39607,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40703,[PD] Add opt-in prefill-complete decode KV allocation,2026-09-22T08:15:15Z,main,False,https://github.com/sgl-project/sglang/pull/40703,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,32610,[Anthropic] Propagate tool_result.is_error into the rendered prompt,2026-09-22T08:15:08Z,main,False,https://github.com/sgl-project/sglang/pull/32610,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39538,[CPU] Add fused_sigmod_mul_cpu operators to the Meta Muse Glimmer model.,2026-09-22T08:14:51Z,main,False,https://github.com/sgl-project/sglang/pull/39538,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40114,[Docs] Fix benchmark table column overflow in cookbook deployment panel,2026-09-22T08:14:07Z,main,False,https://github.com/sgl-project/sglang/pull/40114,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,34762,docs(cookbook): DeepSeek-V4 Pro Official (0813) variant with DSpark recipes,2026-09-22T08:13:20Z,main,False,https://github.com/sgl-project/sglang/pull/34762,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,33560,Strip --speculative-draft-model-path when switching Playground speculative presets,2026-09-22T08:13:15Z,main,False,https://github.com/sgl-project/sglang/pull/33560,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39816,"Refactor the Cute-DSL AR fusion to support DeepseekV2 archs (GLM-5.3, etc.)",2026-09-22T08:13:05Z,main,False,https://github.com/sgl-project/sglang/pull/39816,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38120,"[Docs] GLM-5.3-Flash cookbook: fix DFlash2 note, deprecated flags, add NVFP4 DCP4 row",2026-09-22T08:12:30Z,main,False,https://github.com/sgl-project/sglang/pull/38120,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,24074,ci: include failure hints in stage wait errors,2026-09-22T08:12:14Z,main,False,https://github.com/sgl-project/sglang/pull/24074,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,37694,[Perf] Use set membership for id-existence check in _sort_tool_message_run,2026-09-22T08:12:01Z,main,False,https://github.com/sgl-project/sglang/pull/37694,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39556,[Fix] dsv4 encoding: open the assistant turn after inline system messages,2026-09-22T08:11:37Z,main,False,https://github.com/sgl-project/sglang/pull/39556,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,23453,[function call] Honor SGLANG_FORWARD_UNKNOWN_TOOLS in streaming path,2026-09-22T08:11:34Z,main,False,https://github.com/sgl-project/sglang/pull/23453,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40227,[Linear Attention] Expose GDN/KDA prefill hooks and auxiliary cache accounting,2026-09-22T08:11:25Z,main,False,https://github.com/sgl-project/sglang/pull/40227,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39224,[OpenAI] Share PD/DP routing fields and adapter across entrypoints,2026-09-22T08:11:24Z,main,False,https://github.com/sgl-project/sglang/pull/39224,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40657,[diffusion] Fix the load duration missing from subclassed server tests,2026-09-22T08:10:38Z,main,False,https://github.com/sgl-project/sglang/pull/40657,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,35776,[Kimi K3] Exclude template-rendered response_format tokens from billed prompt_tokens,2026-09-22T08:10:23Z,main,False,https://github.com/sgl-project/sglang/pull/35776,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,32214,[AMD] Strict bit-exact SWA HiCache for DeepSeek-V4 with unified_kv: SWA-window + c4/indexer state riding across L1/L2/L3,2026-09-22T08:08:35Z,main,False,https://github.com/sgl-project/sglang/pull/32214,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,37213,[XPU] Qwen3.8-flash-next enablement,2026-09-22T08:07:58Z,main,False,https://github.com/sgl-project/sglang/pull/37213,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,28417, [NPU] Enable piecewise CUDA graph support on NPU,2026-09-22T08:07:56Z,main,False,https://github.com/sgl-project/sglang/pull/28417,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39514,[diffusion] Support MiniMax-H3 PDD Acc LoRA (8-NFE),2026-09-22T08:04:10Z,main,False,https://github.com/sgl-project/sglang/pull/39514,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40599,[Diffusion] Add a permanent lifetime for layerwise resident layers,2026-09-22T08:02:55Z,main,False,https://github.com/sgl-project/sglang/pull/40599,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40052,[XPU] Optimize XPU FP8 scales layouts,2026-09-22T08:01:57Z,main,False,https://github.com/sgl-project/sglang/pull/40052,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40001,[Spec][PP] Fix hybrid recurrent-state commit and micro-batch pairing under PP x speculative decoding,2026-09-22T07:58:57Z,main,False,https://github.com/sgl-project/sglang/pull/40001,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40720,[XPU] Stage serialized XPU tensors through host shared memory,2026-09-22T07:57:22Z,main,True,https://github.com/sgl-project/sglang/pull/40720,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,28045,[SPEC] feat: add throughput-aware policy for cost-guided adaptive speculative steps,2026-09-22T07:57:20Z,main,False,https://github.com/sgl-project/sglang/pull/28045,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38658,[Unified Cache][8/N] Support pipeline parallelism in linker,2026-09-22T07:56:17Z,main,False,https://github.com/sgl-project/sglang/pull/38658,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,30719,[Diffusion][CPU] Adding AMX optimizations for CPU platform,2026-09-22T07:55:45Z,main,False,https://github.com/sgl-project/sglang/pull/30719,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40219,model: DeepSeek V4.1 vision CP and single-owner image encoding,2026-09-22T07:55:19Z,main,False,https://github.com/sgl-project/sglang/pull/40219,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40719,Support LogitsProcessorOutput and dataclass outputs in BreakableCudaGraphBackend,2026-09-22T07:55:02Z,main,True,https://github.com/sgl-project/sglang/pull/40719,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40718,[Prefill Graph/Models] Support prefill graph for GDN/Mamba and Gemma models,2026-09-22T07:54:36Z,main,True,https://github.com/sgl-project/sglang/pull/40718,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40621,Fix multimodal feature offload races,2026-09-22T07:54:35Z,main,True,https://github.com/sgl-project/sglang/pull/40621,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40715,[Bugfix] Fix stale MiniMax-H3 attention test mock paths,2026-09-22T07:53:49Z,main,False,https://github.com/sgl-project/sglang/pull/40715,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40515,chore: expose agent skills via `.agents` directories,2026-09-22T07:52:55Z,main,False,https://github.com/sgl-project/sglang/pull/40515,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40673,[NPU] Fuse DeepSeek-V4 decode compression metadata updates,2026-09-22T07:51:44Z,main,False,https://github.com/sgl-project/sglang/pull/40673,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40709,[Deps] Bump FlashInfer to 0.7.0,2026-09-22T07:50:42Z,main,False,https://github.com/sgl-project/sglang/pull/40709,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,33739,DSPARK enable for XPU,2026-09-22T07:49:27Z,main,False,https://github.com/sgl-project/sglang/pull/33739,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38468,[kv-shard 3/4] Enable Control plane,2026-09-22T07:49:07Z,main,False,https://github.com/sgl-project/sglang/pull/38468,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39380,[Feature] Support Lark grammars with XGrammar,2026-09-22T07:48:41Z,main,False,https://github.com/sgl-project/sglang/pull/39380,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40588,[diffusion] USP: accept strided row views in the packed QKV all-to-all,2026-09-22T07:48:09Z,main,False,https://github.com/sgl-project/sglang/pull/40588,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40333,[DSV4.1][PD][2/N] Support prefill node use cp parallel strategy + BCG,2026-09-22T07:52:44Z,main,False,https://github.com/sgl-project/sglang/pull/40333,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38426,[HiCache] Compact DSA indexer host storage to producer layers,2026-09-22T07:46:37Z,main,False,https://github.com/sgl-project/sglang/pull/38426,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,37570,"[NPU] Support Qwen3.8-Flash-Next with graph replay, MTP, and Triton kernels",2026-09-22T07:46:33Z,main,False,https://github.com/sgl-project/sglang/pull/37570,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40704,[HiCache] Add radixshmem storage backend,2026-09-22T07:44:39Z,main,True,https://github.com/sgl-project/sglang/pull/40704,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40714,[NPU] [DOC] Remove duplicated features in npu docs,2026-09-22T07:41:35Z,main,False,https://github.com/sgl-project/sglang/pull/40714,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40638,[Refactor] Read parallel placement in consumers,2026-09-22T07:40:00Z,cheng/refactor/parallel-context-follow-ups,False,https://github.com/sgl-project/sglang/pull/40638,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40707,"Take the model config out of the parallel group build, and finish retiring the parallel getters",2026-09-22T07:38:59Z,main,False,https://github.com/sgl-project/sglang/pull/40707,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40712,[HiCache] Demote internal-node SWA KV to host on write_back eviction instead of dropping it,2026-09-22T07:38:04Z,fix/hicache-mamba-internal-state-demote,False,https://github.com/sgl-project/sglang/pull/40712,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39023,Refactor shared cache transfer types,2026-09-22T07:37:46Z,main,False,https://github.com/sgl-project/sglang/pull/39023,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39901,[AMD] Reuse KV gather indices across ASM context prefill layers,2026-09-22T07:33:00Z,main,False,https://github.com/sgl-project/sglang/pull/39901,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,31362,Speculative Decoding with NGRAM support for XPU,2026-09-22T07:30:41Z,main,False,https://github.com/sgl-project/sglang/pull/31362,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39341,[AMD] [GLM-5.3-Flash Day 0] Enable the k-pool DSA indexer on gfx950,2026-09-22T07:29:32Z,main,False,https://github.com/sgl-project/sglang/pull/39341,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,36559,MoE: small-batch sorting path with fused mxfp8 quantisation,2026-09-22T07:29:32Z,main,False,https://github.com/sgl-project/sglang/pull/36559,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,29639,Enable tensor descriptors in the Triton extend-attention kernel,2026-09-22T07:24:07Z,main,True,https://github.com/sgl-project/sglang/pull/29639,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40131,"[NPU] Add opt-in MLA prefix FIA, torch_npu quant APIs, and Gemma norm fallback",2026-09-22T07:22:52Z,main,False,https://github.com/sgl-project/sglang/pull/40131,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39947,[NPU] Support dsv4 dspark on ascend 950,2026-09-22T07:21:57Z,main,False,https://github.com/sgl-project/sglang/pull/39947,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40260,[Feature] Support --tokenizer-worker-num > 1 in the offline Engine API,2026-09-22T07:19:34Z,main,False,https://github.com/sgl-project/sglang/pull/40260,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,34695,[AMD] Speed up Wan2.2 DiT FP8 attention per-tensor quantization,2026-09-22T07:17:08Z,main,False,https://github.com/sgl-project/sglang/pull/34695,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39622,[AMD] [DSV4]:  fp8 target lm_head GEMM for DSPARK verify logits,2026-09-22T07:16:47Z,main,False,https://github.com/sgl-project/sglang/pull/39622,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40711,[PD] Simplify late-abort quiescent ack branch to else,2026-09-22T07:16:42Z,main,False,https://github.com/sgl-project/sglang/pull/40711,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,36470,[diffusion] feat: enable breakable CUDA graphs for FLUX.2 Klein,2026-09-22T07:15:52Z,main,False,https://github.com/sgl-project/sglang/pull/36470,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,35712,Add NIXL as a backend for weight transfer,2026-09-22T07:15:05Z,sglang-miles,False,https://github.com/sgl-project/sglang/pull/35712,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40556,[DeepSeek V4.1] Add DeepSelect AOT kernel.,2026-09-22T07:07:53Z,main,False,https://github.com/sgl-project/sglang/pull/40556,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39962,[diffusion] attention: Wire fast path varlen attention through the attention backends,2026-09-22T07:06:54Z,main,False,https://github.com/sgl-project/sglang/pull/39962,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,37202,[Rust server] Support parallel sampling (n > 1) on native /generate,2026-09-22T07:06:25Z,main,False,https://github.com/sgl-project/sglang/pull/37202,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40708,[ROCm][Perf] Route 512-expert softmax MoE routing through aiter topk_gating,2026-09-22T07:06:16Z,main,True,https://github.com/sgl-project/sglang/pull/40708,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,32949,[Feature] Support opt-in dp_rank-targeted health probes on /health and /health_generate,2026-09-22T07:06:01Z,main,False,https://github.com/sgl-project/sglang/pull/32949,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40705,[NPU] Fix EP routing for speculative MoE none backend,2026-09-22T07:03:15Z,main,False,https://github.com/sgl-project/sglang/pull/40705,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40508,[WIP][DSV4.1] Shard Engram WKV projection for TP4/TP8 prefill,2026-09-22T06:54:26Z,main,True,https://github.com/sgl-project/sglang/pull/40508,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40467,[HiCache] Expose the Mooncake L3 object-key layout for external KV routers,2026-09-22T06:51:02Z,main,False,https://github.com/sgl-project/sglang/pull/40467,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38330,[Spec] Fix OOB  in EAGLE3 draft-extend prefill BCG on multimodal models,2026-09-22T06:50:43Z,main,False,https://github.com/sgl-project/sglang/pull/38330,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38340,[ROCm] Fuse the MLA q absorb into the RoPE + KV-write kernel on gfx950,2026-09-22T06:49:04Z,main,False,https://github.com/sgl-project/sglang/pull/38340,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40702,[Diffusion] Add SenseNova U1 thinking mode,2026-09-22T06:40:49Z,main,False,https://github.com/sgl-project/sglang/pull/40702,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40557,[AMD] Drop the redundant scale zero-fill before AITER per-tensor FP8 quant,2026-09-22T06:40:37Z,main,False,https://github.com/sgl-project/sglang/pull/40557,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39806,[CI] Add a 1-gpu-h200 runner pool for base-b single-GPU tests,2026-09-22T06:37:47Z,main,True,https://github.com/sgl-project/sglang/pull/39806,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39580,[Fix] fix Qwen3 MoE output corruption after EPLB rebalance,2026-09-22T06:36:47Z,main,False,https://github.com/sgl-project/sglang/pull/39580,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39315,[Perf] Throttle the fully-idle load snapshot publish in on_idle,2026-09-22T06:34:54Z,main,False,https://github.com/sgl-project/sglang/pull/39315,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40041,[qwen 3.8 next] Fuse Qwen PLE gate and convolution preparation for target verify,2026-09-22T06:34:16Z,main,False,https://github.com/sgl-project/sglang/pull/40041,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,37976,  feat(mooncake): propagate per-request context to store RPC for end-to-end request tracing,2026-09-22T06:33:10Z,main,False,https://github.com/sgl-project/sglang/pull/37976,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39709,[Elastic EP] Start a scale joiner at pipeline stage 0,2026-09-22T06:31:13Z,main,False,https://github.com/sgl-project/sglang/pull/39709,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40686,[Router] Keep e2e workers inside the job's CUDA_VISIBLE_DEVICES allotment,2026-09-22T06:29:52Z,main,False,https://github.com/sgl-project/sglang/pull/40686,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39891,[XPU] Enable RL feature on Intel XPU,2026-09-22T06:28:22Z,main,True,https://github.com/sgl-project/sglang/pull/39891,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,38778,[Unified Cache] Dedup replicated MLA/DSA KV in the UMBP direct linker,2026-09-22T06:25:58Z,main,False,https://github.com/sgl-project/sglang/pull/38778,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40501,[Qwen3.8-Next] Pipeline-parallel serving and PD-prefill MTP for Qwen4-Exp,2026-09-22T06:25:26Z,main,False,https://github.com/sgl-project/sglang/pull/40501,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40700,Fix Kimi K3 expert-count lookup for routed-expert capture,2026-09-22T06:20:41Z,main,False,https://github.com/sgl-project/sglang/pull/40700,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39643,[Spec] Model-agnostic last-stage draft embedding under pipeline parallelism,2026-09-22T06:18:02Z,main,False,https://github.com/sgl-project/sglang/pull/39643,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40660,[AMD] diffusion: fix Qwen-Image 2.1 ROCm failures,2026-09-22T06:13:06Z,main,False,https://github.com/sgl-project/sglang/pull/40660,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39727,[HiCache] Add the page_unified host KV layout and the unified L3 key,2026-09-22T06:11:05Z,main,False,https://github.com/sgl-project/sglang/pull/39727,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,39788,[PPU][1/N] CI: Add backend registration and runner preflight,2026-09-22T06:07:10Z,main,False,https://github.com/sgl-project/sglang/pull/39788,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40698,[Router] k8s e2e for cache-aware peer bootstrap (12/13),2026-09-22T06:06:29Z,router-peer-bootstrap-11-component-test,True,https://github.com/sgl-project/sglang/pull/40698,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40520,revise triton tiling,2026-09-22T06:06:27Z,main,False,https://github.com/sgl-project/sglang/pull/40520,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40696,[Router] Ask the fleet when a graft's splice goes unwitnessed (10/13),2026-09-22T06:06:06Z,router-peer-bootstrap-9-shared-fetch,True,https://github.com/sgl-project/sglang/pull/40696,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40687,[Router] Give the cache-aware tree a snapshot surface (1/13),2026-09-22T06:05:44Z,main,True,https://github.com/sgl-project/sglang/pull/40687,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40699,"[Router] Gate readiness on peer bootstrap, and make it observable (13/13)",2026-09-22T06:05:36Z,router-peer-bootstrap-12-k8s-e2e,True,https://github.com/sgl-project/sglang/pull/40699,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40051,fix(fc): enforce parameters schema for named tool_choice in legacy structural tag,2026-09-22T06:05:35Z,main,False,https://github.com/sgl-project/sglang/pull/40051,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
sgl-project/sglang,40697,[Router] Prove a bootstrapped replica answers like the one it copied (11/13),2026-09-22T06:05:26Z,router-peer-bootstrap-10-splice-probe,True,https://github.com/sgl-project/sglang/pull/40697,metadata_only,Observe,open 状态快照；updated_at 不等于新代码；不当作已合并能力
